,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,temperature,wind_speed_max,sunshine_radiation,precipitation,snow_height,year,month
775,2007-05-06,1570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,13.9,3,RS1,P0,S0,2007,5
776,2007-05-07,601.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.8,3,RS0,P2,S0,2007,5
777,2007-05-08,384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.1,4,RS0,P1,S0,2007,5
778,2007-05-09,535.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.3,3,RS1,P1,S0,2007,5
779,2007-05-10,410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.9,4,RS0,P2,S0,2007,5
780,2007-05-11,442.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.1,4,RS0,P2,S0,2007,5
781,2007-05-12,707.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.1,4,RS1,P0,S0,2007,5
782,2007-05-13,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.8,3,RS1,P0,S0,2007,5
783,2007-05-14,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.4,4,RS1,P1,S0,2007,5
784,2007-05-15,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.4,3,RS1,P0,S0,2007,5
785,2007-05-16,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,9.9,4,RS0,P2,S0,2007,5
786,2007-05-17,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P2,9.1,2,RS1,P0,S0,2007,5
787,2007-05-18,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,14.1,3,RS3,P1,S0,2007,5
788,2007-05-19,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.3,3,RS2,P0,S0,2007,5
789,2007-05-20,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.5,3,RS1,P0,S0,2007,5
790,2007-05-21,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,19.6,2,RS2,P0,S0,2007,5
791,2007-05-22,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,17.9,3,RS1,P0,S0,2007,5
792,2007-05-23,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.5,2,RS3,P0,S0,2007,5
793,2007-05-24,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.5,2,RS3,P0,S0,2007,5
794,2007-05-25,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.5,4,RS2,P1,S0,2007,5
795,2007-05-26,1355.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,14.8,3,RS0,P2,S0,2007,5
796,2007-05-27,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.4,3,RS0,P1,S0,2007,5
797,2007-05-28,2391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P2,13.2,2,RS0,P2,S0,2007,5
798,2007-05-29,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P2,11.1,4,RS0,P2,S0,2007,5
799,2007-05-30,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.2,3,RS3,P0,S0,2007,5
800,2007-05-31,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,14.5,2,RS0,P0,S0,2007,5
801,2007-06-01,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,17.4,3,RS3,P0,S0,2007,6
802,2007-06-02,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,17.6,3,RS2,P0,S0,2007,6
803,2007-06-03,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.4,2,RS0,P0,S0,2007,6
804,2007-06-04,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.7,2,RS0,P0,S0,2007,6
805,2007-06-05,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.3,2,RS2,P0,S0,2007,6
806,2007-06-06,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.4,2,RS2,P0,S0,2007,6
807,2007-06-07,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,P2,21.9,3,RS2,P0,S0,2007,6
808,2007-06-08,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,24.2,3,RS3,P0,S0,2007,6
809,2007-06-09,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,21.2,4,RS2,P2,S0,2007,6
810,2007-06-10,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,21.4,2,RS2,P0,S0,2007,6
811,2007-06-11,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,21.1,3,RS1,P0,S0,2007,6
812,2007-06-12,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,19.0,3,RS1,P1,S0,2007,6
813,2007-06-13,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.5,2,RS1,P0,S0,2007,6
814,2007-06-14,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.9,3,RS1,P2,S0,2007,6
815,2007-06-15,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,18.7,3,RS1,P0,S0,2007,6
816,2007-06-16,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.4,3,RS1,P1,S0,2007,6
817,2007-06-17,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.7,3,RS1,P0,S0,2007,6
818,2007-06-18,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,16.3,3,RS0,P2,S0,2007,6
819,2007-06-19,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,19.8,2,RS3,P0,S0,2007,6
820,2007-06-20,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,21.0,3,RS2,P0,S0,2007,6
821,2007-06-21,832.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,15.7,2,RS0,P1,S0,2007,6
822,2007-06-22,810.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,15.3,3,RS1,P0,S0,2007,6
823,2007-06-23,1687.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,P2,15.9,3,RS1,P1,S0,2007,6
824,2007-06-24,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,17.5,3,RS1,P0,S0,2007,6
825,2007-06-25,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,16.9,3,RS1,P0,S0,2007,6
826,2007-06-26,1037.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,12.7,4,RS0,P1,S0,2007,6
827,2007-06-27,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,12.5,4,RS1,P0,S0,2007,6
828,2007-06-28,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.0,3,RS1,P0,S0,2007,6
829,2007-06-29,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.4,4,RS0,P1,S0,2007,6
830,2007-06-30,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,16.0,3,RS0,P0,S0,2007,6
831,2007-07-01,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,18.8,3,RS1,P1,S0,2007,7
832,2007-07-02,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,17.1,3,RS1,P1,S0,2007,7
833,2007-07-03,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.3,3,RS0,P1,S0,2007,7
834,2007-07-04,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.4,3,RS1,P1,S0,2007,7
835,2007-07-05,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,15.6,3,RS1,P1,S0,2007,7
836,2007-07-06,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.2,4,RS0,P1,S0,2007,7
837,2007-07-07,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,15.7,4,RS1,P0,S0,2007,7
838,2007-07-08,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,16.7,3,RS2,P1,S0,2007,7
839,2007-07-09,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,13.6,2,RS0,P1,S0,2007,7
840,2007-07-10,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,13.5,3,RS1,P1,S0,2007,7
841,2007-07-11,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,13.7,3,RS0,P1,S0,2007,7
842,2007-07-12,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,15.4,3,RS0,P1,S0,2007,7
843,2007-07-13,998.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,19.2,3,RS1,P0,S0,2007,7
844,2007-07-14,1727.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,P2,23.4,3,RS3,P0,S0,2007,7
845,2007-07-15,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,24.5,3,RS2,P0,S0,2007,7
846,2007-07-16,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,26.7,3,RS3,P0,S0,2007,7
847,2007-07-17,1443.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,20.4,3,RS2,P0,S0,2007,7
848,2007-07-18,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,19.7,3,RS2,P0,S0,2007,7
849,2007-07-19,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P2,19.6,2,RS2,P0,S0,2007,7
850,2007-07-20,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P2,19.9,3,RS1,P1,S0,2007,7
851,2007-07-21,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P2,19.0,3,RS3,P0,S0,2007,7
852,2007-07-22,2358.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,17.4,3,RS2,P0,S0,2007,7
853,2007-07-23,1357.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,16.4,3,RS1,P1,S0,2007,7
854,2007-07-24,2698.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,14.9,4,RS1,P2,S0,2007,7
855,2007-07-25,2092.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,17.3,3,RS2,P0,S0,2007,7
856,2007-07-26,2045.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,19.8,4,RS1,P2,S0,2007,7
857,2007-07-27,1801.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,17.1,3,RS1,P0,S0,2007,7
858,2007-07-28,1776.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,16.5,3,RS1,P1,S0,2007,7
859,2007-07-29,3373.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,13.4,3,RS0,P2,S0,2007,7
860,2007-07-30,1995.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,12.7,4,RS1,P1,S0,2007,7
861,2007-07-31,2072.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,12.9,3,RS1,P1,S0,2007,7
862,2007-08-01,2031.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,16.1,2,RS3,P0,S0,2007,8
863,2007-08-02,2399.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,14.6,2,RS0,P1,S0,2007,8
864,2007-08-03,1350.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,P2,16.5,3,RS2,P0,S0,2007,8
865,2007-08-04,1520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,P2,19.2,3,RS3,P0,S0,2007,8
866,2007-08-05,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,21.5,3,RS3,P0,S0,2007,8
867,2007-08-06,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,22.9,3,RS3,P0,S0,2007,8
868,2007-08-07,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,17.5,2,RS0,P1,S0,2007,8
869,2007-08-08,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,14.3,3,RS0,P0,S0,2007,8
870,2007-08-09,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,18.2,3,RS0,P0,S0,2007,8
871,2007-08-10,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,19.1,3,RS1,P0,S0,2007,8
872,2007-08-11,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,16.4,3,RS2,P0,S0,2007,8
873,2007-08-12,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,16.8,2,RS2,P0,S0,2007,8
874,2007-08-13,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,17.8,3,RS2,P0,S0,2007,8
875,2007-08-14,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,19.7,3,RS2,P0,S0,2007,8
876,2007-08-15,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,21.6,4,RS1,P1,S0,2007,8
877,2007-08-16,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,17.2,4,RS1,P0,S0,2007,8
878,2007-08-17,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,14.4,4,RS1,P0,S0,2007,8
879,2007-08-18,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,16.2,3,RS2,P0,S0,2007,8
880,2007-08-19,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,16.7,2,RS1,P0,S0,2007,8
881,2007-08-20,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,16.4,3,RS1,P0,S0,2007,8
882,2007-08-21,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,15.6,3,RS0,P2,S0,2007,8
883,2007-08-22,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,17.1,3,RS1,P0,S0,2007,8
884,2007-08-23,1769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,18.5,3,RS1,P1,S0,2007,8
885,2007-08-24,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,19.9,2,RS2,P0,S0,2007,8
886,2007-08-25,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,19.0,3,RS2,P0,S0,2007,8
887,2007-08-26,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,17.4,3,RS1,P0,S0,2007,8
888,2007-08-27,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,14.8,2,RS1,P0,S0,2007,8
889,2007-08-28,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,14.0,2,RS2,P0,S0,2007,8
890,2007-08-29,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,12.5,2,RS1,P0,S0,2007,8
891,2007-08-30,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.4,3,RS1,P0,S0,2007,8
892,2007-08-31,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,14.7,3,RS0,P1,S0,2007,8
893,2007-09-01,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.0,2,RS1,P0,S0,2007,9
894,2007-09-02,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.9,3,RS0,P2,S0,2007,9
895,2007-09-03,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.5,4,RS1,P0,S0,2007,9
896,2007-09-04,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.3,3,RS2,P0,S0,2007,9
897,2007-09-05,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.8,2,RS1,P0,S0,2007,9
898,2007-09-06,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.2,3,RS1,P0,S0,2007,9
899,2007-09-07,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.5,3,RS0,P0,S0,2007,9
900,2007-09-08,1162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,14.6,3,RS0,P0,S0,2007,9
901,2007-09-09,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.5,3,RS0,P0,S0,2007,9
902,2007-09-10,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.8,4,RS0,P1,S0,2007,9
903,2007-09-11,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.3,3,RS0,P0,S0,2007,9
904,2007-09-12,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.3,2,RS0,P0,S0,2007,9
905,2007-09-13,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.5,2,RS0,P0,S0,2007,9
906,2007-09-14,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.4,3,RS2,P0,S0,2007,9
907,2007-09-15,1251.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,11.8,3,RS2,P0,S0,2007,9
908,2007-09-16,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.1,3,RS2,P0,S0,2007,9
909,2007-09-17,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.1,3,RS1,P2,S0,2007,9
910,2007-09-18,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,10.6,4,RS1,P0,S0,2007,9
911,2007-09-19,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,10.7,3,RS2,P0,S0,2007,9
912,2007-09-20,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,13.7,3,RS0,P0,S0,2007,9
913,2007-09-21,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,15.5,3,RS1,P0,S0,2007,9
914,2007-09-22,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,14.4,2,RS1,P0,S0,2007,9
915,2007-09-23,1270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,15.9,2,RS2,P0,S0,2007,9
916,2007-09-24,705.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,16.0,3,RS1,P0,S0,2007,9
917,2007-09-25,977.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,12.1,3,RS1,P0,S0,2007,9
918,2007-09-26,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,11.3,2,RS1,P0,S0,2007,9
919,2007-09-27,929.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,11.3,4,RS0,P2,S0,2007,9
920,2007-09-28,854.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.0,4,RS0,P2,S0,2007,9
921,2007-09-29,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,11.8,3,RS0,P2,S0,2007,9
922,2007-09-30,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,11.4,3,RS0,P0,S0,2007,9
923,2007-10-01,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,10.4,2,RS0,P1,S0,2007,10
924,2007-10-02,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,12.1,2,RS0,P0,S0,2007,10
925,2007-10-03,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,P2,14.2,2,RS0,P2,S0,2007,10
926,2007-10-04,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,14.6,2,RS0,P0,S0,2007,10
927,2007-10-05,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,11.8,2,RS1,P0,S0,2007,10
928,2007-10-06,989.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P2,9.7,2,RS0,P0,S0,2007,10
929,2007-10-07,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,9.2,2,RS2,P0,S0,2007,10
930,2007-10-08,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,10.2,2,RS1,P0,S0,2007,10
931,2007-10-09,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.2,2,RS1,P0,S0,2007,10
932,2007-10-10,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.2,2,RS0,P0,S0,2007,10
933,2007-10-11,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,9.8,2,RS1,P0,S0,2007,10
934,2007-10-12,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.5,3,RS0,P0,S0,2007,10
935,2007-10-13,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,10.1,2,RS1,P0,S0,2007,10
936,2007-10-14,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,9.6,2,RS2,P0,S0,2007,10
937,2007-10-15,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,11.8,3,RS2,P0,S0,2007,10
938,2007-10-16,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,14.1,3,RS1,P0,S0,2007,10
939,2007-10-17,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,12.8,4,RS1,P2,S0,2007,10
940,2007-10-18,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,7.9,3,RS1,P0,S0,2007,10
941,2007-10-19,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,6.8,3,RS0,P0,S0,2007,10
942,2007-10-20,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,4.3,2,RS1,P0,S0,2007,10
943,2007-10-21,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,6.6,2,RS0,P1,S0,2007,10
944,2007-10-22,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,3.0,2,RS2,P0,S0,2007,10
945,2007-10-23,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,4.1,3,RS1,P0,S0,2007,10
946,2007-10-24,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,7.0,3,RS0,P0,S0,2007,10
947,2007-10-25,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,7.4,2,RS0,P0,S0,2007,10
948,2007-10-26,984.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,7.2,2,RS0,P0,S0,2007,10
949,2007-10-27,971.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,7.6,2,RS0,P0,S0,2007,10
950,2007-10-28,1537.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,8.9,3,RS0,P0,S0,2007,10
951,2007-10-29,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,8.5,3,RS0,P2,S0,2007,10
952,2007-10-30,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,8.2,2,RS1,P0,S0,2007,10
953,2007-10-31,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,7.6,3,RS1,P0,S0,2007,10
954,2007-11-01,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,P2,10.7,3,RS0,P0,S0,2007,11
955,2007-11-02,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,12.4,2,RS0,P1,S0,2007,11
956,2007-11-03,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P2,11.4,3,RS0,P0,S0,2007,11
957,2007-11-04,1667.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,9.0,2,RS0,P0,S0,2007,11
958,2007-11-05,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,8.4,4,RS0,P1,S0,2007,11
959,2007-11-06,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,6.6,4,RS0,P1,S0,2007,11
960,2007-11-07,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,8.3,4,RS0,P1,S0,2007,11
961,2007-11-08,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,8.9,4,RS0,P2,S0,2007,11
962,2007-11-09,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,4.5,4,RS0,P1,S0,2007,11
963,2007-11-10,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,5.0,4,RS0,P2,S0,2007,11
964,2007-11-11,1901.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,5.3,4,RS0,P2,S0,2007,11
965,2007-11-12,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,3.9,4,RS0,P2,S0,2007,11
966,2007-11-13,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,3.8,3,RS0,P0,S0,2007,11
967,2007-11-14,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,1.8,3,RS0,P0,S0,2007,11
968,2007-11-15,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,0.7,2,RS1,P0,S0,2007,11
969,2007-11-16,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,3.7,2,RS0,P0,S0,2007,11
970,2007-11-17,1224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P2,3.7,2,RS0,P0,S0,2007,11
971,2007-11-18,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,4.8,3,RS0,P0,S0,2007,11
972,2007-11-19,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,3.5,3,RS0,P0,S0,2007,11
973,2007-11-20,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P2,5.7,2,RS0,P0,S0,2007,11
