,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,kursbecken_closed,school_holiday,bank_holiday,temperature,sunshine_radiation,snow_height,year,month,day
1707,2009-09-03,591.0,0.0,0.0,0.0,0.0,0.0,15.1,RS1,S0,2009,9,0
1709,2009-09-04,626.0,0.0,0.0,0.0,0.0,0.0,14.3,RS1,S0,2009,9,0
1710,2009-09-04,626.0,0.0,0.0,0.0,0.0,0.0,14.105069444444439,RS1,S0,2009,9,0
1711,2009-09-05,1529.0,0.0,0.0,0.0,0.0,0.0,13.5,RS1,S0,2009,9,1
1712,2009-09-05,1529.0,0.0,0.0,0.0,0.0,0.0,13.219444444444445,RS1,S0,2009,9,1
1713,2009-09-06,1540.0,0.0,0.0,0.0,0.0,0.0,13.8,RS0,S0,2009,9,2
1714,2009-09-06,1540.0,0.0,0.0,0.0,0.0,0.0,13.557534722222226,RS0,S0,2009,9,2
1715,2009-09-07,581.0,0.0,0.0,0.0,0.0,0.0,16.1,RS2,S0,2009,9,0
1716,2009-09-07,581.0,0.0,0.0,0.0,0.0,0.0,16.452048611111106,RS2,S0,2009,9,0
1717,2009-09-08,651.0,0.0,0.0,0.0,0.0,0.0,18.6,RS3,S0,2009,9,0
1718,2009-09-08,651.0,0.0,0.0,0.0,0.0,0.0,19.737847222222225,RS2,S0,2009,9,0
1719,2009-09-09,620.0,0.0,0.0,0.0,0.0,0.0,18.5,RS1,S0,2009,9,0
1720,2009-09-09,620.0,0.0,0.0,0.0,0.0,0.0,19.1175,RS1,S0,2009,9,0
1721,2009-09-10,523.0,0.0,0.0,0.0,0.0,0.0,15.3,RS0,S0,2009,9,0
1722,2009-09-10,523.0,0.0,0.0,0.0,0.0,0.0,15.431562499999993,RS1,S0,2009,9,0
1724,2009-09-11,690.0,0.0,0.0,0.0,0.0,0.0,14.55069444444445,RS1,S0,2009,9,0
1723,2009-09-11,690.0,0.0,0.0,0.0,0.0,0.0,14.7,RS2,S0,2009,9,0
1726,2009-09-12,816.0,0.0,0.0,0.0,0.0,0.0,14.345034722222223,RS1,S0,2009,9,1
1725,2009-09-12,816.0,0.0,0.0,0.0,0.0,0.0,13.9,RS1,S0,2009,9,1
1727,2009-09-13,1394.0,0.0,0.0,0.0,0.0,0.0,13.7,RS1,S0,2009,9,2
1728,2009-09-13,1394.0,0.0,0.0,0.0,0.0,0.0,13.561666666666653,RS1,S0,2009,9,2
1730,2009-09-14,623.0,0.0,0.0,0.0,0.0,0.0,13.840347222222213,RS1,S0,2009,9,0
1729,2009-09-14,623.0,0.0,0.0,0.0,0.0,0.0,14.1,RS0,S0,2009,9,0
1731,2009-09-15,540.0,0.0,0.0,0.0,0.0,0.0,14.4,RS0,S0,2009,9,0
1732,2009-09-15,540.0,0.0,0.0,0.0,0.0,0.0,13.858645833333323,RS0,S0,2009,9,0
1734,2009-09-16,481.0,0.0,0.0,0.0,0.0,0.0,15.428888888888874,RS1,S0,2009,9,0
1733,2009-09-16,481.0,0.0,0.0,0.0,0.0,0.0,15.5,RS0,S0,2009,9,0
1735,2009-09-17,503.0,0.0,0.0,0.0,0.0,0.0,12.8,RS2,S0,2009,9,0
1736,2009-09-17,503.0,0.0,0.0,0.0,0.0,0.0,13.316041666666667,RS2,S0,2009,9,0
1737,2009-09-18,593.0,0.0,0.0,0.0,0.0,0.0,13.8,RS2,S0,2009,9,0
1738,2009-09-18,593.0,0.0,0.0,0.0,0.0,0.0,14.515659722222226,RS2,S0,2009,9,0
1739,2009-09-19,768.0,0.0,0.0,0.0,0.0,0.0,16.8,RS2,S0,2009,9,1
1740,2009-09-19,768.0,0.0,0.0,0.0,0.0,0.0,18.11302083333334,RS2,S0,2009,9,1
1741,2009-09-20,1124.0,0.0,0.0,0.0,0.0,0.0,17.2,RS1,S0,2009,9,2
1742,2009-09-20,1124.0,0.0,0.0,0.0,0.0,0.0,17.635069444444433,RS1,S0,2009,9,2
1744,2009-09-21,676.0,0.0,0.0,0.0,0.0,0.0,14.48135416666667,RS1,S0,2009,9,0
1743,2009-09-21,676.0,0.0,0.0,0.0,0.0,0.0,13.8,RS2,S0,2009,9,0
1745,2009-09-22,485.0,0.0,0.0,0.0,0.0,0.0,15.3,RS2,S0,2009,9,0
1746,2009-09-22,485.0,0.0,0.0,0.0,0.0,0.0,15.35277777777778,RS1,S0,2009,9,0
1747,2009-09-23,583.0,0.0,0.0,0.0,0.0,0.0,15.6,RS0,S0,2009,9,0
1748,2009-09-23,583.0,0.0,0.0,0.0,0.0,0.0,15.156493055555561,RS0,S0,2009,9,0
1750,2009-09-24,496.0,0.0,0.0,0.0,0.0,0.0,15.066250000000005,RS1,S0,2009,9,0
1749,2009-09-24,496.0,0.0,0.0,0.0,0.0,0.0,14.8,RS1,S0,2009,9,0
1752,2009-09-25,546.0,0.0,0.0,0.0,0.0,0.0,12.518368055555555,RS0,S0,2009,9,0
1751,2009-09-25,546.0,0.0,0.0,0.0,0.0,0.0,12.3,RS1,S0,2009,9,0
1753,2009-09-26,899.0,0.0,0.0,0.0,0.0,0.0,12.8,RS2,S0,2009,9,1
1754,2009-09-26,899.0,0.0,0.0,0.0,0.0,0.0,13.983819444444444,RS1,S0,2009,9,1
1755,2009-09-27,1676.0,0.0,0.0,0.0,0.0,0.0,13.1,RS2,S0,2009,9,2
1756,2009-09-27,1676.0,0.0,0.0,0.0,0.0,0.0,14.034826388888886,RS1,S0,2009,9,2
1757,2009-09-28,615.0,0.0,0.0,0.0,0.0,0.0,13.9,RS0,S0,2009,9,0
1758,2009-09-28,615.0,0.0,0.0,0.0,0.0,0.0,13.278368055555555,RS0,S0,2009,9,0
1759,2009-09-29,541.0,0.0,0.0,0.0,0.0,0.0,14.5,RS0,S0,2009,9,0
1760,2009-09-29,541.0,0.0,0.0,0.0,0.0,0.0,14.064201388888884,RS0,S0,2009,9,0
1762,2009-09-30,528.0,0.0,0.0,0.0,0.0,0.0,12.85583333333333,RS0,S0,2009,9,0
1761,2009-09-30,528.0,0.0,0.0,0.0,0.0,0.0,13.3,RS0,S0,2009,9,0
1763,2009-10-01,390.0,0.0,0.0,0.0,0.0,0.0,12.0,RS1,S0,2009,10,0
1764,2009-10-01,390.0,0.0,0.0,0.0,0.0,0.0,12.274340277777783,RS1,S0,2009,10,0
1765,2009-10-02,528.0,0.0,0.0,0.0,0.0,0.0,9.1,RS0,S0,2009,10,0
1766,2009-10-02,528.0,0.0,0.0,0.0,0.0,0.0,8.816770833333319,RS0,S0,2009,10,0
1767,2009-10-03,1241.0,0.0,0.0,0.0,0.0,1.0,12.2,RS0,S0,2009,10,1
1768,2009-10-03,1241.0,0.0,0.0,0.0,0.0,1.0,11.514652777777775,RS0,S0,2009,10,1
1769,2009-10-04,1315.0,0.0,0.0,0.0,0.0,0.0,11.6,RS1,S0,2009,10,2
1770,2009-10-04,1315.0,0.0,0.0,0.0,0.0,0.0,11.777604166666675,RS1,S0,2009,10,2
1772,2009-10-05,878.0,0.0,0.0,0.0,1.0,0.0,9.359201388888888,RS0,S0,2009,10,0
1771,2009-10-05,878.0,0.0,0.0,0.0,1.0,0.0,9.4,RS0,S0,2009,10,0
1773,2009-10-06,859.0,0.0,0.0,0.0,1.0,0.0,13.4,RS0,S0,2009,10,0
1774,2009-10-06,859.0,0.0,0.0,0.0,1.0,0.0,12.444340277777775,RS0,S0,2009,10,0
1776,2009-10-07,1069.0,0.0,0.0,0.0,1.0,0.0,16.939618055555545,RS0,S0,2009,10,0
1775,2009-10-07,1069.0,0.0,0.0,0.0,1.0,0.0,17.2,RS0,S0,2009,10,0
1777,2009-10-08,1027.0,0.0,0.0,0.0,1.0,0.0,10.6,RS1,S0,2009,10,0
1778,2009-10-08,1027.0,0.0,0.0,0.0,1.0,0.0,10.924270833333333,RS1,S0,2009,10,0
1779,2009-10-09,826.0,0.0,0.0,0.0,1.0,0.0,8.2,RS2,S0,2009,10,0
1780,2009-10-09,826.0,0.0,0.0,0.0,1.0,0.0,8.568888888888884,RS1,S0,2009,10,0
1782,2009-10-10,914.0,0.0,0.0,0.0,1.0,0.0,9.671284722222225,RS0,S0,2009,10,1
1781,2009-10-10,914.0,0.0,0.0,0.0,1.0,0.0,10.4,RS0,S0,2009,10,1
1783,2009-10-11,1676.0,0.0,0.0,0.0,1.0,0.0,10.9,RS0,S0,2009,10,2
1784,2009-10-11,1676.0,0.0,0.0,0.0,1.0,0.0,10.561076388888896,RS0,S0,2009,10,2
1785,2009-10-12,1677.0,0.0,0.0,0.0,3.0,0.0,8.6,RS1,S0,2009,10,0
1786,2009-10-12,1677.0,0.0,0.0,0.0,3.0,0.0,8.578333333333331,RS1,S0,2009,10,0
1787,2009-10-13,1273.0,0.0,0.0,0.0,3.0,0.0,6.8,RS1,S0,2009,10,0
1788,2009-10-13,1273.0,0.0,0.0,0.0,3.0,0.0,6.908159722222227,RS1,S0,2009,10,0
1790,2009-10-14,1507.0,0.0,0.0,0.0,3.0,0.0,3.5913194444444447,RS1,S0,2009,10,0
1789,2009-10-14,1507.0,0.0,0.0,0.0,3.0,0.0,2.9,RS1,S0,2009,10,0
1791,2009-10-15,1513.0,0.0,0.0,0.0,3.0,0.0,3.0,RS2,S0,2009,10,0
1792,2009-10-15,1513.0,0.0,0.0,0.0,3.0,0.0,3.6065625,RS1,S0,2009,10,0
1793,2009-10-16,1352.0,0.0,0.0,0.0,3.0,0.0,8.0,RS0,S0,2009,10,0
1794,2009-10-16,1352.0,0.0,0.0,0.0,3.0,0.0,7.267881944444437,RS0,S0,2009,10,0
1795,2009-10-17,1102.0,0.0,0.0,0.0,3.0,0.0,6.6,RS1,S0,2009,10,1
1796,2009-10-17,1102.0,0.0,0.0,0.0,3.0,0.0,6.8901041666666645,RS1,S0,2009,10,1
1797,2009-10-18,1347.0,0.0,0.0,0.0,2.0,0.0,5.0,RS2,S0,2009,10,2
1798,2009-10-18,1347.0,0.0,0.0,0.0,2.0,0.0,5.533229166666668,RS1,S0,2009,10,2
1799,2009-10-19,1042.0,0.0,0.0,0.0,2.0,0.0,6.9,RS0,S0,2009,10,0
1800,2009-10-19,1042.0,0.0,0.0,0.0,2.0,0.0,6.713506944444448,RS0,S0,2009,10,0
1801,2009-10-20,915.0,0.0,0.0,0.0,2.0,0.0,5.7,RS2,S0,2009,10,0
1802,2009-10-20,915.0,0.0,0.0,0.0,2.0,0.0,5.775381944444447,RS1,S0,2009,10,0
1803,2009-10-21,1063.0,0.0,0.0,0.0,2.0,0.0,6.3,RS1,S0,2009,10,0
1804,2009-10-21,1063.0,0.0,0.0,0.0,2.0,0.0,6.149618055555552,RS1,S0,2009,10,0
1805,2009-10-22,1204.0,0.0,0.0,0.0,2.0,0.0,6.3,RS0,S0,2009,10,0
1806,2009-10-22,1204.0,0.0,0.0,0.0,2.0,0.0,5.861979166666666,RS0,S0,2009,10,0
1808,2009-10-23,989.0,0.0,0.0,0.0,2.0,0.0,8.793020833333337,RS0,S0,2009,10,0
1807,2009-10-23,989.0,0.0,0.0,0.0,2.0,0.0,8.5,RS0,S0,2009,10,0
1809,2009-10-24,1013.0,0.0,0.0,0.0,2.0,0.0,10.5,RS0,S0,2009,10,1
1810,2009-10-24,1013.0,0.0,0.0,0.0,2.0,0.0,10.336284722222226,RS0,S0,2009,10,1
1811,2009-10-25,1544.0,0.0,0.0,0.0,0.0,0.0,12.9,RS0,S0,2009,10,2
1812,2009-10-25,1544.0,0.0,0.0,0.0,0.0,0.0,12.738397212543545,RS0,S0,2009,10,2
1813,2009-10-26,665.0,0.0,0.0,0.0,0.0,0.0,11.5,RS0,S0,2009,10,0
1814,2009-10-26,665.0,0.0,0.0,0.0,0.0,0.0,11.080138888888891,RS0,S0,2009,10,0
1815,2009-10-27,526.0,0.0,0.0,0.0,0.0,0.0,10.9,RS0,S0,2009,10,0
1816,2009-10-27,526.0,0.0,0.0,0.0,0.0,0.0,10.826006944444453,RS0,S0,2009,10,0
1817,2009-10-28,524.0,0.0,0.0,0.0,0.0,0.0,10.5,RS1,S0,2009,10,0
1818,2009-10-28,524.0,0.0,0.0,0.0,0.0,0.0,10.532256944444448,RS0,S0,2009,10,0
1819,2009-10-29,557.0,0.0,0.0,0.0,0.0,0.0,11.8,RS0,S0,2009,10,0
1820,2009-10-29,557.0,0.0,0.0,0.0,0.0,0.0,11.382534722222225,RS0,S0,2009,10,0
1821,2009-10-30,668.0,0.0,0.0,0.0,0.0,0.0,9.7,RS0,S0,2009,10,0
1822,2009-10-30,668.0,0.0,0.0,0.0,0.0,0.0,9.639201388888882,RS0,S0,2009,10,0
1823,2009-10-31,737.0,0.0,0.0,0.0,0.0,0.0,6.0,RS0,S0,2009,10,1
1824,2009-10-31,737.0,0.0,0.0,0.0,0.0,0.0,5.839236111111116,RS0,S0,2009,10,1
1826,2009-11-01,1258.0,0.0,0.0,0.0,0.0,1.0,9.298576388888883,RS0,S0,2009,11,2
1825,2009-11-01,1258.0,0.0,0.0,0.0,0.0,1.0,9.7,RS0,S0,2009,11,2
1827,2009-11-02,590.0,0.0,0.0,0.0,0.0,0.0,10.7,RS0,S0,2009,11,0
1828,2009-11-02,590.0,0.0,0.0,0.0,0.0,0.0,10.574826388888887,RS0,S0,2009,11,0
1830,2009-11-03,478.0,0.0,0.0,0.0,0.0,0.0,7.545381944444448,RS0,S0,2009,11,0
1829,2009-11-03,478.0,0.0,0.0,0.0,0.0,0.0,7.8,RS1,S0,2009,11,0
1831,2009-11-04,537.0,0.0,0.0,0.0,0.0,0.0,8.0,RS0,S0,2009,11,0
1832,2009-11-04,537.0,0.0,0.0,0.0,0.0,0.0,7.619895833333337,RS0,S0,2009,11,0
1833,2009-11-05,526.0,0.0,0.0,0.0,0.0,0.0,7.7,RS0,S0,2009,11,0
1834,2009-11-05,526.0,0.0,0.0,0.0,0.0,0.0,7.4530555555555615,RS0,S0,2009,11,0
1835,2009-11-06,609.0,0.0,0.0,0.0,0.0,0.0,9.0,RS0,S0,2009,11,0
1836,2009-11-06,609.0,0.0,0.0,0.0,0.0,0.0,8.723506944444448,RS0,S0,2009,11,0
1837,2009-11-07,1393.0,0.0,0.0,0.0,0.0,0.0,7.3,RS0,S0,2009,11,1
1838,2009-11-07,1393.0,0.0,0.0,0.0,0.0,0.0,7.0975,RS0,S0,2009,11,1
1839,2009-11-08,1304.0,0.0,0.0,0.0,0.0,0.0,6.7,RS1,S0,2009,11,2
1840,2009-11-08,1304.0,0.0,0.0,0.0,0.0,0.0,6.9778125000000015,RS0,S0,2009,11,2
1841,2009-11-09,519.0,0.0,0.0,0.0,0.0,0.0,6.0,RS0,S0,2009,11,0
1842,2009-11-09,519.0,0.0,0.0,0.0,0.0,0.0,5.585486111111113,RS0,S0,2009,11,0
1843,2009-11-10,493.0,0.0,0.0,0.0,0.0,0.0,6.1,RS0,S0,2009,11,0
1844,2009-11-10,493.0,0.0,0.0,0.0,0.0,0.0,5.563819444444445,RS0,S0,2009,11,0
1845,2009-11-11,479.0,0.0,0.0,0.0,0.0,0.0,7.2,RS0,S0,2009,11,0
1846,2009-11-11,479.0,0.0,0.0,0.0,0.0,0.0,6.821180555555558,RS0,S0,2009,11,0
1848,2009-11-12,461.0,0.0,0.0,0.0,0.0,0.0,6.060868055555562,RS0,S0,2009,11,0
1847,2009-11-12,461.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2009,11,0
1850,2009-11-13,584.0,0.0,0.0,0.0,0.0,0.0,11.347118055555544,RS0,S0,2009,11,0
1849,2009-11-13,584.0,0.0,0.0,0.0,0.0,0.0,11.4,RS0,S0,2009,11,0
1851,2009-11-14,1147.0,0.0,0.0,0.0,0.0,0.0,12.7,RS0,S0,2009,11,1
1852,2009-11-14,1147.0,0.0,0.0,0.0,0.0,0.0,12.666770833333326,RS0,S0,2009,11,1
1853,2009-11-15,1574.0,0.0,0.0,0.0,0.0,0.0,10.0,RS0,S0,2009,11,2
1854,2009-11-15,1574.0,0.0,0.0,0.0,0.0,0.0,9.927152777777783,RS0,S0,2009,11,2
1855,2009-11-16,581.0,0.0,0.0,0.0,0.0,0.0,9.6,RS0,S0,2009,11,0
1856,2009-11-16,581.0,0.0,0.0,0.0,0.0,0.0,9.2690625,RS0,S0,2009,11,0
1857,2009-11-17,470.0,0.0,0.0,0.0,0.0,0.0,10.7,RS0,S0,2009,11,0
1858,2009-11-17,470.0,0.0,0.0,0.0,0.0,0.0,10.53190972222222,RS0,S0,2009,11,0
1859,2009-11-18,516.0,0.0,0.0,0.0,0.0,0.0,10.3,RS0,S0,2009,11,0
1860,2009-11-18,516.0,0.0,0.0,0.0,0.0,0.0,9.784791666666663,RS0,S0,2009,11,0
1861,2009-11-19,479.0,0.0,0.0,0.0,0.0,0.0,11.0,RS1,S0,2009,11,0
1862,2009-11-19,479.0,0.0,0.0,0.0,0.0,0.0,10.889236111111124,RS0,S0,2009,11,0
1864,2009-11-20,538.0,0.0,0.0,0.0,0.0,0.0,13.294548611111116,RS0,S0,2009,11,0
1863,2009-11-20,538.0,0.0,0.0,0.0,0.0,0.0,13.4,RS1,S0,2009,11,0
1865,2009-11-21,895.0,0.0,0.0,0.0,0.0,0.0,13.3,RS1,S0,2009,11,1
1866,2009-11-21,895.0,0.0,0.0,0.0,0.0,0.0,13.288472222222225,RS0,S0,2009,11,1
1867,2009-11-22,1560.0,0.0,0.0,0.0,0.0,0.0,11.6,RS0,S0,2009,11,2
1868,2009-11-22,1560.0,0.0,0.0,0.0,0.0,0.0,11.512638888888894,RS0,S0,2009,11,2
1869,2009-11-23,592.0,0.0,0.0,0.0,0.0,0.0,9.3,RS0,S0,2009,11,0
1870,2009-11-23,592.0,0.0,0.0,0.0,0.0,0.0,8.896736111111112,RS0,S0,2009,11,0
1871,2009-11-24,483.0,0.0,0.0,0.0,0.0,0.0,10.8,RS0,S0,2009,11,0
1872,2009-11-24,483.0,0.0,0.0,0.0,0.0,0.0,10.30170138888889,RS0,S0,2009,11,0
1873,2009-11-25,503.0,0.0,0.0,0.0,0.0,0.0,11.5,RS0,S0,2009,11,0
1874,2009-11-25,503.0,0.0,0.0,0.0,0.0,0.0,11.236111111111104,RS0,S0,2009,11,0
1875,2009-11-26,459.0,0.0,0.0,0.0,0.0,0.0,8.5,RS0,S0,2009,11,0
1876,2009-11-26,459.0,0.0,0.0,0.0,0.0,0.0,8.190173611111113,RS0,S0,2009,11,0
1877,2009-11-27,558.0,0.0,0.0,0.0,0.0,0.0,6.9,RS0,S0,2009,11,0
1878,2009-11-27,558.0,0.0,0.0,0.0,0.0,0.0,6.511701388888893,RS0,S0,2009,11,0
1879,2009-11-28,890.0,0.0,0.0,0.0,0.0,0.0,7.2,RS0,S0,2009,11,1
1880,2009-11-28,890.0,0.0,0.0,0.0,0.0,0.0,6.859409722222218,RS0,S0,2009,11,1
1881,2009-11-29,1171.0,0.0,0.0,0.0,0.0,0.0,9.6,RS0,S0,2009,11,2
1882,2009-11-29,1171.0,0.0,0.0,0.0,0.0,0.0,9.324340277777774,RS0,S0,2009,11,2
1884,2009-11-30,555.0,0.0,0.0,0.0,0.0,0.0,6.564479166666668,RS0,S0,2009,11,0
1883,2009-11-30,555.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2009,11,0
1885,2009-12-01,448.0,0.0,0.0,0.0,0.0,0.0,2.6,RS1,S0,2009,12,0
1886,2009-12-01,448.0,0.0,0.0,0.0,0.0,0.0,3.1492013888888915,RS0,S0,2009,12,0
1887,2009-12-02,468.0,0.0,0.0,0.0,0.0,0.0,2.3,RS0,S0,2009,12,0
1888,2009-12-02,468.0,0.0,0.0,0.0,0.0,0.0,2.2829513888888884,RS0,S0,2009,12,0
1889,2009-12-03,454.0,0.0,0.0,0.0,0.0,0.0,7.6,RS0,S0,2009,12,0
1890,2009-12-03,454.0,0.0,0.0,0.0,0.0,0.0,7.367743055555558,RS0,S0,2009,12,0
1891,2009-12-04,512.0,0.0,0.0,0.0,0.0,0.0,5.2,RS0,S0,2009,12,0
1892,2009-12-04,512.0,0.0,0.0,0.0,0.0,0.0,5.1053472222222185,RS0,S0,2009,12,0
1893,2009-12-05,879.0,0.0,0.0,0.0,0.0,0.0,5.0,RS0,S0,2009,12,1
1894,2009-12-05,879.0,0.0,0.0,0.0,0.0,0.0,4.690937500000002,RS0,S0,2009,12,1
1895,2009-12-06,1162.0,0.0,0.0,0.0,0.0,0.0,9.3,RS0,S0,2009,12,2
1896,2009-12-06,1162.0,0.0,0.0,0.0,0.0,0.0,9.077673611111118,RS0,S0,2009,12,2
1897,2009-12-07,458.0,0.0,0.0,0.0,0.0,0.0,6.4,RS1,S0,2009,12,0
1898,2009-12-07,458.0,0.0,0.0,0.0,0.0,0.0,6.2949305555555535,RS0,S0,2009,12,0
1899,2009-12-08,467.0,0.0,0.0,0.0,0.0,0.0,6.3,RS0,S0,2009,12,0
1900,2009-12-08,467.0,0.0,0.0,0.0,0.0,0.0,5.826041666666666,RS0,S0,2009,12,0
1902,2009-12-09,461.0,0.0,0.0,0.0,0.0,0.0,6.201215277777781,RS0,S0,2009,12,0
1901,2009-12-09,461.0,0.0,0.0,0.0,0.0,0.0,6.5,RS1,S0,2009,12,0
1903,2009-12-10,433.0,0.0,0.0,0.0,0.0,0.0,8.4,RS0,S0,2009,12,0
1904,2009-12-10,433.0,0.0,0.0,0.0,0.0,0.0,7.8789583333333235,RS0,S0,2009,12,0
1905,2009-12-11,549.0,0.0,0.0,0.0,0.0,0.0,5.2,RS0,S0,2009,12,0
1906,2009-12-11,549.0,0.0,0.0,0.0,0.0,0.0,4.863055555555555,RS0,S0,2009,12,0
1907,2009-12-12,1108.0,0.0,0.0,0.0,0.0,0.0,2.9,RS0,S0,2009,12,1
1908,2009-12-12,1108.0,0.0,0.0,0.0,0.0,0.0,2.559305555555557,RS0,S0,2009,12,1
1910,2009-12-13,1123.0,0.0,0.0,0.0,0.0,0.0,0.5842013888888878,RS0,S0,2009,12,2
1909,2009-12-13,1123.0,0.0,0.0,0.0,0.0,0.0,0.8,RS1,S0,2009,12,2
1912,2009-12-14,480.0,0.0,0.0,0.0,0.0,0.0,-1.1006944444444442,RS0,S0,2009,12,0
1911,2009-12-14,480.0,0.0,0.0,0.0,0.0,0.0,-1.1,RS1,S0,2009,12,0
1913,2009-12-15,411.0,0.0,0.0,0.0,0.0,0.0,-1.3,RS0,S0,2009,12,0
1914,2009-12-15,411.0,0.0,0.0,0.0,0.0,0.0,-1.0554861111111105,RS0,S0,2009,12,0
1915,2009-12-16,462.0,0.0,0.0,0.0,0.0,0.0,-2.2,RS1,S0,2009,12,0
1916,2009-12-16,462.0,0.0,0.0,0.0,0.0,0.0,-1.8319791666666665,RS0,S0,2009,12,0
1917,2009-12-17,309.0,0.0,0.0,0.0,0.0,0.0,-2.9,RS0,S1,2009,12,0
1918,2009-12-17,309.0,0.0,0.0,0.0,0.0,0.0,-2.5844097222222224,RS0,S1,2009,12,0
1919,2009-12-18,325.0,0.0,0.0,0.0,0.0,0.0,-5.1,RS0,S1,2009,12,0
1920,2009-12-18,325.0,0.0,0.0,0.0,0.0,0.0,-4.980659722222223,RS0,S1,2009,12,0
1921,2009-12-19,434.0,0.0,0.0,0.0,0.0,0.0,-12.1,RS1,S1,2009,12,1
1922,2009-12-19,434.0,0.0,0.0,0.0,0.0,0.0,-11.855902777777764,RS0,S1,2009,12,1
1924,2009-12-20,522.0,0.0,0.0,0.0,0.0,0.0,-6.642743055555554,RS0,S1,2009,12,2
1923,2009-12-20,522.0,0.0,0.0,0.0,0.0,0.0,-6.1,RS0,S1,2009,12,2
1925,2009-12-21,296.0,0.0,0.0,0.0,0.0,0.0,-1.6,RS1,S1,2009,12,0
1926,2009-12-21,296.0,0.0,0.0,0.0,0.0,0.0,-1.7808333333333328,RS0,S1,2009,12,0
1927,2009-12-22,328.0,0.0,0.0,0.0,0.0,0.0,0.9,RS0,S1,2009,12,0
1928,2009-12-22,328.0,0.0,0.0,0.0,0.0,0.0,0.5546180555555559,RS0,S1,2009,12,0
1929,2009-12-23,483.0,0.0,0.0,0.0,1.0,0.0,-0.4,RS0,S1,2009,12,0
1930,2009-12-23,483.0,0.0,0.0,0.0,1.0,0.0,-0.24166666666666656,RS0,S1,2009,12,0
1931,2009-12-24,372.0,0.0,0.0,0.0,3.0,0.0,-1.2,RS0,S1,2009,12,0
1932,2009-12-24,372.0,0.0,0.0,0.0,3.0,0.0,-0.6653846153846154,RS0,S1,2009,12,0
3119,2009-12-25,,,,,,,2.2,RS0,S1,2009,12,0
3120,2009-12-25,,,,,,,1.6192361111111122,RS0,S1,2009,12,0
1933,2009-12-26,785.0,0.0,0.0,0.0,3.0,1.0,3.9,RS1,S0,2009,12,1
1934,2009-12-26,785.0,0.0,0.0,0.0,3.0,1.0,3.766284722222223,RS0,S0,2009,12,1
1935,2009-12-27,1524.0,0.0,0.0,0.0,3.0,0.0,3.3,RS0,S0,2009,12,2
1936,2009-12-27,1524.0,0.0,0.0,0.0,3.0,0.0,3.1106597222222216,RS0,S0,2009,12,2
1937,2009-12-28,1542.0,0.0,0.0,0.0,3.0,0.0,2.1,RS0,S0,2009,12,0
1938,2009-12-28,1542.0,0.0,0.0,0.0,3.0,0.0,2.4846527777777783,RS0,S0,2009,12,0
1939,2009-12-29,1922.0,0.0,0.0,0.0,3.0,0.0,-0.6,RS0,S0,2009,12,0
1940,2009-12-29,1922.0,0.0,0.0,0.0,3.0,0.0,-0.9132291666666666,RS0,S0,2009,12,0
1941,2009-12-30,1576.0,0.0,0.0,0.0,3.0,0.0,-0.2,RS0,S1,2009,12,0
1942,2009-12-30,1576.0,0.0,0.0,0.0,3.0,0.0,-0.7977430555555569,RS0,S1,2009,12,0
1943,2009-12-31,392.0,0.0,0.0,0.0,3.0,0.0,-1.3,RS0,S1,2009,12,0
1944,2009-12-31,392.0,0.0,0.0,0.0,3.0,0.0,-1.708819444444445,RS0,S1,2009,12,0
1945,2010-01-01,379.0,0.0,0.0,0.0,3.0,1.0,-2.3892361111111096,RS0,S1,2010,1,0
1946,2010-01-02,1132.0,0.0,0.0,0.0,3.0,0.0,-3.881076388888887,RS0,S1,2010,1,1
1947,2010-01-03,1009.0,0.0,0.0,0.0,3.0,0.0,-4.835694444444447,RS0,S1,2010,1,2
1948,2010-01-04,1195.0,0.0,0.0,0.0,3.0,0.0,-5.1263414634146365,RS0,S1,2010,1,0
1949,2010-01-05,1301.0,0.0,0.0,0.0,3.0,0.0,-2.05826388888889,RS0,S1,2010,1,0
1950,2010-01-06,1054.0,0.0,0.0,0.0,3.0,0.0,-3.0687499999999988,RS0,S1,2010,1,0
1951,2010-01-07,482.0,0.0,0.0,0.0,0.0,0.0,-2.8725694444444447,RS0,S1,2010,1,0
1952,2010-01-08,515.0,0.0,0.0,0.0,0.0,0.0,-4.575624999999998,RS0,S1,2010,1,0
1953,2010-01-09,763.0,0.0,0.0,0.0,0.0,0.0,-2.5187847222222266,RS0,S1,2010,1,1
1954,2010-01-10,797.0,0.0,0.0,0.0,0.0,0.0,-1.8230208333333315,RS0,S1,2010,1,2
1955,2010-01-11,555.0,0.0,0.0,0.0,0.0,0.0,-1.2029513888888872,RS0,S1,2010,1,0
1956,2010-01-12,500.0,0.0,0.0,0.0,0.0,0.0,-4.510902777777776,RS0,S1,2010,1,0
1957,2010-01-13,530.0,0.0,0.0,0.0,0.0,0.0,-5.201666666666667,RS0,S1,2010,1,0
1958,2010-01-14,462.0,0.0,0.0,0.0,0.0,0.0,-1.2851736111111107,RS0,S1,2010,1,0
1959,2010-01-15,678.0,0.0,0.0,0.0,0.0,0.0,0.3280902777777779,RS0,S1,2010,1,0
1960,2010-01-16,1385.0,0.0,0.0,0.0,0.0,0.0,-0.8422916666666668,RS0,S1,2010,1,1
